image_id,file_name,split,class_label,x1,y1,x2,y2,area,iscrowd
560594,000000560594.jpg,train,car,50.35,349.13,120.81,372.92,567.0158000000001,0
282067,000000282067.jpg,train,person,49.62,56.09,309.57,458.43,54615.3121,0
282067,000000282067.jpg,train,person,253.92,99.66,539.34,461.83,48530.50175,0
282067,000000282067.jpg,train,person,280.27,109.64,380.98,350.1,10503.29365,0
282067,000000282067.jpg,train,person,503.78,129.19,640.0,396.22,15628.512200000001,0
200149,000000200149.jpg,train,truck,0.0,140.84,301.27,411.34,69062.56055000001,0
200149,000000200149.jpg,train,person,348.73,158.9,430.42,352.56,7611.454550000001,0
200149,000000200149.jpg,train,person,30.3,170.6,78.2,199.66,861.9177500000001,0
200149,000000200149.jpg,train,person,372.82,176.63,516.5,349.64,12993.112400000002,0
527830,000000527830.jpg,train,car,1.95,162.38,273.06,428.61,62065.97055,0
527830,000000527830.jpg,train,car,228.95,136.61,269.39,171.21,1109.4353999999994,0
527830,000000527830.jpg,train,car,44.13,134.55,111.72,163.51,1626.0188999999998,0
331229,000000331229.jpg,train,person,463.63,319.88,470.21,335.07,65.04104999999998,0
331229,000000331229.jpg,train,person,100.92,337.46,114.15,375.49,243.11625000000015,0
331229,000000331229.jpg,train,truck,3.55,336.79,43.73,352.42,318.1565999999999,0
331229,000000331229.jpg,train,person,276.34,331.49,279.05,339.5,13.102800000000158,0
331229,000000331229.jpg,train,car,76.35,334.6,113.66,348.12,241.5420499999994,0
331229,000000331229.jpg,train,car,344.07,326.35,363.14,334.52,122.81614999999984,0
331229,000000331229.jpg,train,car,371.99,323.21,384.46,333.28,91.70270000000002,0
331229,000000331229.jpg,train,person,328.72,325.34,331.41,334.03,12.899650000000058,0
331229,000000331229.jpg,train,person,171.07,333.06,175.13,344.66,33.126699999999886,0
331229,000000331229.jpg,train,person,131.91,332.5,136.56,347.17,45.958699999999936,0
331229,000000331229.jpg,train,car,56.43,339.0,76.78,348.19,122.47039999999976,0
331229,000000331229.jpg,train,car,311.71,328.25,327.47,336.6,102.25725000000024,0
331229,000000331229.jpg,train,car,417.19,320.45,431.16,327.49,46.11730000000008,0
134624,000000134624.jpg,train,car,615.58,296.07,628.84,301.88,59.46889999999984,0
396768,000000396768.jpg,train,person,22.71,169.45,41.61,288.66,1546.1729999999995,0
396768,000000396768.jpg,train,person,0.01,206.98,10.19,291.04,462.3544999999999,0
413154,000000413154.jpg,train,person,0.0,74.55,626.59,420.95,95169.21299999999,0
36326,000000036326.jpg,train,car,160.28,238.29,211.88,279.08,1587.7641,0
36326,000000036326.jpg,train,car,247.63,237.21,300.94,269.59,1299.8508499999996,0
36326,000000036326.jpg,train,car,206.37,244.04,226.79,256.8,184.00229999999988,0
36326,000000036326.jpg,train,car,126.65,250.02,152.4,261.95,196.87814999999975,0
36326,000000036326.jpg,train,car,8.2,254.45,37.54,269.97,332.13615,0
36326,000000036326.jpg,train,car,1.16,254.85,17.9,267.39,138.52040000000014,0
36326,000000036326.jpg,train,car,37.39,245.85,77.52,258.61,297.92000000000024,0
36326,000000036326.jpg,train,car,29.68,251.3,40.44,258.18,34.668700000000094,0
36326,000000036326.jpg,train,car,154.56,246.69,161.41,251.85,32.189549999999976,0
36326,000000036326.jpg,train,truck,159.34,239.27,211.92,279.47,1562.5599000000007,0
200168,000000200168.jpg,train,person,139.92,280.73,267.25,580.32,17543.2851,0
200168,000000200168.jpg,train,person,7.71,332.3,19.28,355.06,146.19255000000007,0
200168,000000200168.jpg,train,person,113.76,334.33,124.68,359.97,159.20085000000014,0
200168,000000200168.jpg,train,person,225.86,257.63,228.78,263.48,9.045699999999956,0
200168,000000200168.jpg,train,person,211.2,256.29,215.16,261.91,16.91410000000009,0
200168,000000200168.jpg,train,person,196.02,249.27,199.64,256.26,16.545649999999956,0
200168,000000200168.jpg,train,person,266.89,267.58,272.76,274.31,15.739399999999955,0
200168,000000200168.jpg,train,person,297.82,258.96,300.2,265.09,8.721300000000054,0
200168,000000200168.jpg,train,person,295.8,228.03,300.37,238.41,29.13745,0
200168,000000200168.jpg,train,person,232.55,277.15,235.41,282.86,9.327300000000086,0
200168,000000200168.jpg,train,person,166.81,251.76,172.63,257.91,14.387649999999992,0
200168,000000200168.jpg,train,person,191.32,233.04,194.25,237.74,9.505300000000053,0
200168,000000200168.jpg,train,person,243.59,237.46,246.51,242.24,9.189800000000016,0
85482,000000085482.jpg,train,car,73.26,292.75,249.78,370.87,9584.932700000003,0
85482,000000085482.jpg,train,car,576.42,283.53,613.24,294.18,191.06355000000005,0
413164,000000413164.jpg,train,person,253.51,193.65,319.49,279.49,3595.795400000001,0
413164,000000413164.jpg,train,person,62.56,212.49,273.98,475.69,33177.3158,0
413164,000000413164.jpg,train,person,360.03,199.8,465.04,328.35,7169.255000000001,0
413164,000000413164.jpg,train,person,350.85,216.02,552.06,480.0,28378.753399999994,0
413164,000000413164.jpg,train,person,511.57,160.6,555.88,232.07,1979.5483999999997,0
413164,000000413164.jpg,train,person,503.01,159.36,535.67,217.01,1022.5527500000001,0
413164,000000413164.jpg,train,person,437.12,151.03,485.59,251.26,3154.48955,0
413164,000000413164.jpg,train,person,30.73,221.94,94.15,354.19,4364.6869,0
413164,000000413164.jpg,train,person,6.98,218.42,52.86,285.43,2290.0977500000004,0
413164,000000413164.jpg,train,person,149.98,198.22,197.69,269.16,2336.0126000000005,0
413164,000000413164.jpg,train,person,139.32,187.28,164.11,217.77,308.19045000000017,0
413164,000000413164.jpg,train,person,301.69,216.12,380.14,299.76,3569.955449999999,0
85488,000000085488.jpg,train,person,173.6,236.7,184.44,271.79,202.54469999999972,0
85488,000000085488.jpg,train,person,404.26,234.41,427.1,266.19,470.4824500000002,0
85488,000000085488.jpg,train,person,250.89,244.77,257.11,263.2,93.12270000000002,0
85488,000000085488.jpg,train,person,274.13,231.67,299.05,261.14,499.0053500000005,0
85488,000000085488.jpg,train,person,302.82,233.6,330.48,276.62,712.6693999999998,0
85488,000000085488.jpg,train,person,325.88,234.65,347.93,292.92,495.5784000000003,0
85488,000000085488.jpg,train,person,271.72,223.15,299.14,253.76,234.66790000000003,0
85488,000000085488.jpg,train,person,205.23,236.42,224.38,279.61,348.00864999999965,0
85488,000000085488.jpg,train,person,235.55,244.63,242.42,264.75,90.36129999999999,0
85488,000000085488.jpg,train,truck,168.62,259.44,444.98,415.78,27339.67955,0
85488,000000085488.jpg,train,person,183.85,234.87,195.69,269.57,277.33065,0
216571,000000216571.jpg,train,person,150.25,31.86,278.93,195.14,8094.833000000001,0
216571,000000216571.jpg,train,person,404.94,33.51,532.26,179.02,6604.87245,0
527868,000000527868.jpg,train,person,264.27,80.9,445.48,385.08,20467.587149999996,0
298493,000000298493.jpg,train,person,37.69,96.5,206.03,426.91,20286.7259,0
298493,000000298493.jpg,train,person,198.2,167.79,297.3,325.45,5950.876300000001,0
298493,000000298493.jpg,train,car,157.3,110.11,333.0,206.74,12804.117699999997,0
36349,000000036349.jpg,train,truck,0.89,0.09,447.62,175.05,56806.25009999999,0
36349,000000036349.jpg,train,car,1.03,1.55,447.66,171.1,57557.61,0
331266,000000331266.jpg,train,person,0.0,0.54,140.54,196.22,11436.30985,0
331266,000000331266.jpg,train,person,374.9,1.9,447.49,113.5,5329.061200000003,0
331266,000000331266.jpg,train,person,584.86,2.7,640.0,53.51,2245.7704499999986,0
331266,000000331266.jpg,train,person,65.19,0.39,128.82,50.33,2167.85875,0
331266,000000331266.jpg,train,person,0.0,112.45,103.03,233.51,7617.69925,0
331266,000000331266.jpg,train,person,27.59,0.31,66.28,46.74,1173.2957999999999,0
331266,000000331266.jpg,train,person,515.72,0.27,539.05,17.5,184.09019999999956,0
331266,000000331266.jpg,train,person,551.97,0.5,573.0,22.57,312.9243000000006,0
331266,000000331266.jpg,train,person,570.37,0.65,586.48,21.41,235.2615,0
331266,000000331266.jpg,train,person,500.91,2.96,512.65,16.0,114.60295000000012,0
200200,000000200200.jpg,train,car,358.11,289.86,427.0,379.76,4779.926850000002,0
200200,000000200200.jpg,train,person,51.93,301.04,75.26,345.63,490.33544999999975,0
200200,000000200200.jpg,train,person,284.49,264.5,318.6,293.22,501.5961999999993,0
200200,000000200200.jpg,train,person,71.41,278.88,98.69,384.15,1850.7275000000002,0
200200,000000200200.jpg,train,person,149.53,287.88,174.32,341.28,849.5821500000003,0
200200,000000200200.jpg,train,person,116.34,269.44,140.08,409.5,1613.2478999999998,0
200200,000000200200.jpg,train,person,136.54,276.29,154.57,336.72,672.3978499999992,0
200200,000000200200.jpg,train,person,395.87,300.85,408.56,313.11,100.36345000000013,0
577033,000000577033.jpg,train,person,69.81,82.08,227.8,212.14,8668.0081,0
577033,000000577033.jpg,train,person,222.32,79.87,392.98,213.19,9726.65475,0
577033,000000577033.jpg,train,person,403.83,88.67,564.0,217.49,9317.96955,0
577033,000000577033.jpg,train,person,554.8,85.98,640.0,224.86,7775.213100000004,0
282130,000000282130.jpg,train,car,525.75,105.84,632.56,237.49,10648.097399999993,0
282130,000000282130.jpg,train,car,450.43,154.39,494.06,186.62,1113.6047499999997,0
282130,000000282130.jpg,train,person,194.52,85.86,225.81,110.77,364.03839999999985,0
282130,000000282130.jpg,train,person,165.43,89.66,181.9,100.07,84.59099999999997,0
282130,000000282130.jpg,train,person,110.28,79.8,127.43,95.57,205.791,0
282130,000000282130.jpg,train,car,509.2,162.84,528.13,184.68,283.7332499999999,0
282130,000000282130.jpg,train,car,494.07,166.91,505.23,178.83,94.65540000000016,0
282130,000000282130.jpg,train,car,381.72,134.99,442.68,166.19,1282.6950499999998,0
3602,000000003602.jpg,train,person,389.67,216.79,414.75,257.33,279.9261999999998,0
3602,000000003602.jpg,train,person,209.77,215.86,218.23,237.91,89.04759999999972,0
3602,000000003602.jpg,train,car,433.69,218.81,471.82,244.79,784.8098500000007,0
3602,000000003602.jpg,train,car,415.33,218.25,443.08,240.92,369.56205,0
3602,000000003602.jpg,train,car,577.13,225.62,634.65,261.38,1334.1734500000005,0
3602,000000003602.jpg,train,car,216.96,217.11,254.06,242.45,632.3401500000001,0
3602,000000003602.jpg,train,car,266.73,214.6,284.38,229.75,203.04799999999966,0
3602,000000003602.jpg,train,truck,238.05,209.4,268.61,232.32,400.42889999999994,0
3602,000000003602.jpg,train,car,478.12,225.55,611.63,297.98,7066.103350000002,0
3602,000000003602.jpg,train,car,212.34,216.28,226.69,238.66,133.95665,0
3602,000000003602.jpg,train,car,264.86,215.11,267.77,225.15,17.941050000000093,0
3602,000000003602.jpg,train,car,298.41,217.93,306.94,233.04,105.77054999999937,0
3602,000000003602.jpg,train,car,288.08,218.85,298.65,230.87,98.37399999999994,0
3602,000000003602.jpg,train,car,307.78,208.8,357.57,248.9,1530.3940000000005,0
429591,000000429591.jpg,train,truck,203.41,457.53,242.77,478.2,578.4941500000006,0
429591,000000429591.jpg,train,truck,146.19,458.59,193.19,480.0,711.6222500000011,0
429591,000000429591.jpg,train,truck,57.91,455.31,110.63,475.13,731.1301499999998,0
429591,000000429591.jpg,train,truck,100.86,455.89,156.61,476.89,792.0390500000003,0
347671,000000347671.jpg,train,person,225.89,185.24,248.29,218.62,471.60739999999987,0
347671,000000347671.jpg,train,truck,448.38,337.47,513.59,377.32,2299.4820999999993,0
347671,000000347671.jpg,train,truck,281.33,337.58,355.16,376.83,2537.862700000002,0
347671,000000347671.jpg,train,truck,196.75,337.93,286.25,376.75,2952.7682500000005,0
347671,000000347671.jpg,train,truck,34.67,341.1,103.16,376.94,2195.3919999999985,0
347671,000000347671.jpg,train,truck,530.71,337.77,594.75,376.01,2180.3055999999997,0
347671,000000347671.jpg,train,truck,607.88,337.92,640.0,375.22,1075.5151,0
347671,000000347671.jpg,train,truck,360.52,338.5,452.34,375.82,2836.0597499999994,0
347671,000000347671.jpg,train,truck,0.11,343.13,37.06,376.04,906.5871,0
347671,000000347671.jpg,train,person,311.54,206.69,331.66,225.16,220.74244999999968,0
101913,000000101913.jpg,train,person,182.19,121.99,297.6,317.97,6599.107949999999,0
101913,000000101913.jpg,train,person,84.92,114.56,181.46,210.37,5404.362349999999,0
101913,000000101913.jpg,train,person,289.04,118.28,429.64,311.73,6761.2435,0
527899,000000527899.jpg,train,car,34.79,193.25,78.04,212.71,389.3681999999997,0
527899,000000527899.jpg,train,car,2.51,195.36,51.81,222.12,622.4593499999997,0
527899,000000527899.jpg,train,person,333.62,271.04,424.0,421.2,5584.179649999999,0
527899,000000527899.jpg,train,person,352.88,234.46,389.52,365.16,2295.317899999999,0
527899,000000527899.jpg,train,person,252.76,169.69,344.55,421.7,11695.074499999995,0
380447,000000380447.jpg,train,car,0.66,6.97,352.47,271.16,72470.59494999998,0
380447,000000380447.jpg,train,person,395.01,20.72,522.77,266.57,12271.55515,0
118312,000000118312.jpg,train,car,27.77,326.87,50.18,345.65,260.54064999999974,0
118312,000000118312.jpg,train,car,100.2,327.1,112.82,341.2,136.03924999999987,0
118312,000000118312.jpg,train,car,45.23,324.66,84.91,354.73,907.2411499999995,0
495146,000000495146.jpg,val,car,235.35,376.77,433.55,480.0,17267.17335,0
495146,000000495146.jpg,val,person,421.71,345.12,460.05,480.0,2671.2333000000026,0
495146,000000495146.jpg,val,person,537.54,415.02,583.66,480.0,1756.4366999999984,0
495146,000000495146.jpg,val,person,601.82,432.32,639.13,479.2,1225.9489999999996,0
495146,000000495146.jpg,val,person,147.43,358.48,189.23,480.0,2355.0145,0
495146,000000495146.jpg,val,person,379.89,341.85,437.74,454.05,2436.4646500000003,0
495146,000000495146.jpg,val,person,506.64,392.99,538.48,480.0,1982.6263000000004,0
495146,000000495146.jpg,val,person,115.53,377.69,124.47,390.81,65.53195000000011,0
495146,000000495146.jpg,val,person,220.04,338.77,236.71,358.7,251.36510000000015,0
495146,000000495146.jpg,val,truck,0.0,344.1,139.64,471.27,15279.090649999998,0
298540,000000298540.jpg,train,car,212.39,195.55,285.02,215.93,889.8095999999999,0
298540,000000298540.jpg,train,car,308.74,204.58,402.67,217.85,678.2293500000001,0
298540,000000298540.jpg,train,car,74.11,196.57,166.46,212.68,901.5285500000002,0
298540,000000298540.jpg,train,person,438.94,140.01,501.82,273.61,3997.5148000000013,0
298540,000000298540.jpg,train,person,260.87,202.17,282.81,216.14,194.821,0
298540,000000298540.jpg,train,car,441.57,212.1,463.3,222.06,135.4773999999997,0
298540,000000298540.jpg,train,truck,508.45,211.27,555.74,228.15,466.9156500000002,0
298540,000000298540.jpg,train,truck,212.74,196.86,265.59,215.2,704.5920499999993,0
298540,000000298540.jpg,train,truck,76.93,195.3,164.84,212.43,932.8585999999993,0
298540,000000298540.jpg,train,person,414.14,201.8,453.44,239.75,817.9575000000003,0
298540,000000298540.jpg,train,person,194.29,171.41,215.63,237.46,899.5106,0
298540,000000298540.jpg,train,person,464.88,226.94,552.51,245.39,651.6345999999992,0
298540,000000298540.jpg,train,person,588.7,206.6,611.81,235.64,245.02564999999953,0
298540,000000298540.jpg,train,person,595.15,204.71,621.72,236.43,248.45150000000064,0
298540,000000298540.jpg,train,person,238.8,205.09,249.84,214.86,61.62405000000001,0
298540,000000298540.jpg,train,person,281.34,207.33,287.81,215.89,30.795499999999976,0
298540,000000298540.jpg,train,person,622.22,205.89,632.97,227.86,166.2866000000003,0
282158,000000282158.jpg,train,car,591.1,311.32,619.0,320.87,192.9859000000002,0
282158,000000282158.jpg,train,car,615.44,308.98,640.0,319.24,158.87419999999983,0
282158,000000282158.jpg,train,car,351.88,328.69,379.29,342.74,212.16600000000008,0
282158,000000282158.jpg,train,person,312.81,310.43,345.01,403.86,1786.4440500000007,0
282158,000000282158.jpg,train,person,285.64,324.02,314.38,406.07,1312.6772500000015,0
282158,000000282158.jpg,train,person,269.49,347.4,280.36,379.25,233.95325000000065,0
282158,000000282158.jpg,train,person,152.25,320.72,172.29,385.16,744.6056000000002,0
282158,000000282158.jpg,train,person,118.59,336.88,131.2,369.84,276.1431,0
282158,000000282158.jpg,train,person,93.22,338.49,108.76,372.38,298.5444999999998,0
282158,000000282158.jpg,train,person,477.39,340.3,483.54,355.1,50.28155000000041,0
282158,000000282158.jpg,train,person,495.2,334.0,506.03,354.88,145.38669999999968,0
282158,000000282158.jpg,train,person,188.58,333.9,199.48,364.7,205.04554999999968,0
282158,000000282158.jpg,train,person,535.74,333.74,546.4,353.51,126.22144999999962,0
282158,000000282158.jpg,train,person,579.93,315.76,596.8,355.53,298.09444999999926,0
282158,000000282158.jpg,train,person,376.52,345.66,384.69,354.51,42.921699999999696,0
282158,000000282158.jpg,train,car,255.33,334.04,280.5,351.38,279.39054999999956,0
282158,000000282158.jpg,train,car,339.5,328.13,361.59,343.78,220.58054999999976,0
282158,000000282158.jpg,train,car,208.19,334.55,228.74,354.45,304.4263499999998,0
282158,000000282158.jpg,train,person,231.58,325.28,246.65,360.15,323.14765000000006,0
282158,000000282158.jpg,train,car,245.88,335.41,259.16,351.66,97.07160000000002,0
347697,000000347697.jpg,train,person,150.07,229.85,248.78,434.49,7288.74785,0
364082,000000364082.jpg,train,person,228.19,141.84,340.38,354.82,10274.4947,0
364082,000000364082.jpg,train,car,0.14,115.12,47.43,233.0,4338.0896,0
396853,000000396853.jpg,train,car,345.94,116.86,634.03,230.24,20186.89985,0
396853,000000396853.jpg,train,person,205.07,39.32,354.65,498.92,36567.65879999999,0
265781,000000265781.jpg,train,person,29.54,18.34,183.89,419.47,42972.524000000005,0
265781,000000265781.jpg,train,person,403.52,127.04,543.56,424.0,21744.45979999999,0
265781,000000265781.jpg,train,car,545.43,149.47,578.26,166.43,429.1956500000003,0
265781,000000265781.jpg,train,truck,0.95,0.95,465.92,380.17,111598.59875000003,0
265781,000000265781.jpg,train,truck,493.71,125.29,535.59,182.1,1264.3046,0
265781,000000265781.jpg,train,person,589.91,230.82,640.0,424.0,6165.989000000002,0
577079,000000577079.jpg,train,person,456.8,380.66,463.19,400.01,87.18584999999969,0
577079,000000577079.jpg,train,person,464.17,381.19,470.54,400.92,70.4133,0
577079,000000577079.jpg,train,person,600.58,386.79,609.48,408.05,106.58690000000009,0
577079,000000577079.jpg,train,person,212.98,382.93,222.31,406.03,144.4916499999998,0
577079,000000577079.jpg,train,person,55.2,378.81,60.78,385.86,26.47610000000001,0
577079,000000577079.jpg,train,person,65.2,375.34,69.64,395.09,57.87355000000007,0
577079,000000577079.jpg,train,person,492.85,371.56,496.73,380.98,17.513049999999765,0
577079,000000577079.jpg,train,person,110.41,374.43,117.19,392.66,74.04304999999997,0
577079,000000577079.jpg,train,person,494.83,371.73,497.27,374.93,6.504949999999921,0
577079,000000577079.jpg,train,person,308.02,435.44,343.34,480.0,1096.9608,0
577079,000000577079.jpg,train,person,610.1,369.44,616.26,382.54,43.55429999999984,0
577079,000000577079.jpg,train,person,385.63,352.01,388.46,359.96,17.756300000000024,0
577079,000000577079.jpg,train,person,80.37,379.41,87.05,394.71,69.82370000000003,0
167482,000000167482.jpg,train,person,299.19,152.98,610.0,422.16,31558.606449999992,0
167482,000000167482.jpg,train,person,360.79,204.09,445.23,284.69,3706.0953499999996,0
200250,000000200250.jpg,train,truck,203.87,35.42,637.48,329.89,96255.20694999999,0
200250,000000200250.jpg,train,person,260.77,173.63,366.27,455.14,13938.396999999995,0
200250,000000200250.jpg,train,person,70.05,154.23,139.23,331.13,6105.554499999998,0
200250,000000200250.jpg,train,person,40.8,168.26,72.95,275.41,2306.4298000000013,0
200250,000000200250.jpg,train,car,67.6,151.48,187.78,250.65,5070.505999999999,0
200250,000000200250.jpg,train,person,221.26,88.37,302.61,264.93,7874.586249999997,0
200250,000000200250.jpg,train,person,0.21,150.09,42.91,277.48,3760.2129999999993,0
200250,000000200250.jpg,train,person,157.13,169.31,229.31,330.89,5102.784199999999,0
200250,000000200250.jpg,train,car,26.26,161.03,80.11,230.04,650.0079499999999,0
249404,000000249404.jpg,train,car,153.36,548.74,254.26,602.98,4018.28655,0
249404,000000249404.jpg,train,person,412.76,548.92,459.63,626.22,1946.8535500000005,0
249404,000000249404.jpg,train,person,304.9,546.98,320.0,585.13,354.2769499999998,0
249404,000000249404.jpg,train,car,117.43,528.03,170.29,558.89,1457.2097999999978,0
249404,000000249404.jpg,train,car,45.0,534.3,123.13,573.68,2484.9128499999983,0
478781,000000478781.jpg,train,person,220.2,271.52,246.05,298.61,465.35705000000024,0
478783,000000478783.jpg,train,truck,110.61,203.6,167.89,240.73,1650.5598999999995,0
478783,000000478783.jpg,train,person,123.6,208.95,130.86,215.49,21.76675000000005,0
478783,000000478783.jpg,train,person,141.32,200.75,149.41,213.89,43.52884999999996,0
52802,000000052802.jpg,train,truck,25.78,7.42,482.75,478.0,140871.73875,0
167490,000000167490.jpg,train,person,358.35,149.92,424.34,414.85,11667.115200000006,0
167490,000000167490.jpg,train,person,233.81,105.03,363.24,371.46,15518.777699999993,0
167490,000000167490.jpg,train,person,31.59,110.87,65.25,195.01,1729.6453499999996,0
167490,000000167490.jpg,train,person,229.82,120.62,247.66,177.91,638.0842999999999,0
167490,000000167490.jpg,train,person,401.92,122.23,418.56,148.54,296.6622499999999,0
167490,000000167490.jpg,train,person,376.87,123.62,391.31,181.45,290.67179999999996,0
167490,000000167490.jpg,train,person,212.11,123.43,228.76,180.43,537.3517500000002,0
167490,000000167490.jpg,train,person,4.7,133.73,24.54,180.27,531.2203000000002,0
167490,000000167490.jpg,train,person,257.95,130.63,272.2,159.75,248.60619999999986,0
167490,000000167490.jpg,train,person,415.08,111.04,451.56,175.73,1091.2284500000005,0
167490,000000167490.jpg,train,truck,562.9,98.93,640.0,162.26,4539.3229999999985,0
167490,000000167490.jpg,train,person,385.43,124.1,402.12,145.56,256.4798000000003,0
36421,000000036421.jpg,train,car,5.73,199.74,373.51,322.01,34677.5089,0
36421,000000036421.jpg,train,car,574.73,225.76,640.0,307.01,3635.6952500000007,0
36421,000000036421.jpg,train,truck,33.58,58.53,597.8,317.61,92463.40904999996,0
36421,000000036421.jpg,train,person,88.32,162.18,110.57,197.48,488.1164499999999,0
36421,000000036421.jpg,train,car,0.0,209.66,25.01,284.86,888.5401500000003,0
364104,000000364104.jpg,train,car,128.62,382.33,174.76,409.56,954.3136499999997,0
364104,000000364104.jpg,train,car,0.0,398.2,19.34,489.08,1323.0928499999998,0
364104,000000364104.jpg,train,car,0.0,379.3,35.27,433.39,986.5483499999996,0
364104,000000364104.jpg,train,person,295.78,368.97,326.86,503.48,2519.1143000000015,0
364104,000000364104.jpg,train,person,322.74,378.26,338.66,399.91,198.4927500000002,0
364104,000000364104.jpg,train,person,351.89,382.33,383.5,486.93,1831.2455499999994,0
364104,000000364104.jpg,train,person,377.45,380.48,399.91,467.51,1042.661950000002,0
364104,000000364104.jpg,train,person,394.75,367.93,446.51,518.76,5268.24555,0
364104,000000364104.jpg,train,person,336.92,365.88,347.67,382.82,125.09634999999994,0
364104,000000364104.jpg,train,person,318.4,382.87,357.45,508.1,3284.6131,0
364104,000000364104.jpg,train,person,174.55,377.45,212.94,483.11,2419.431700000001,0
364104,000000364104.jpg,train,person,242.8,377.75,261.9,444.7,695.4038999999984,0
364104,000000364104.jpg,train,person,350.92,369.94,363.79,403.89,263.56724999999994,0
364104,000000364104.jpg,train,person,347.22,372.23,354.85,388.58,71.01144999999966,0
364104,000000364104.jpg,train,car,58.39,375.5,121.74,419.97,2190.408750000001,0
364104,000000364104.jpg,train,person,362.71,371.43,371.34,382.12,69.49615000000001,0
364104,000000364104.jpg,train,person,450.18,368.02,480.0,513.79,2979.530599999997,0
560715,000000560715.jpg,train,person,338.46,143.36,386.38,253.55,1965.6251000000002,0
495182,000000495182.jpg,train,person,68.4,15.47,302.12,281.0,39789.93740000001,0
396882,000000396882.jpg,train,car,445.19,406.97,471.83,434.77,460.0544499999991,0
396882,000000396882.jpg,train,person,321.24,411.81,335.93,449.4,279.91190000000023,0
396882,000000396882.jpg,train,person,371.59,407.29,387.12,469.97,602.6082000000001,0
396882,000000396882.jpg,train,person,403.63,409.68,418.14,447.29,326.3927499999997,0
396882,000000396882.jpg,train,person,429.86,409.39,436.5,429.05,80.0544000000003,0
396882,000000396882.jpg,train,person,436.91,413.88,442.96,431.55,69.60304999999988,0
396882,000000396882.jpg,train,person,336.85,406.68,360.28,447.25,569.254299999999,0
396882,000000396882.jpg,train,person,357.21,414.34,362.56,426.94,37.07235000000011,0
396882,000000396882.jpg,train,person,362.03,414.03,368.15,430.88,51.807750000000084,0
396882,000000396882.jpg,train,person,366.99,414.87,369.41,427.57,25.380750000000276,0
396882,000000396882.jpg,train,car,289.53,407.02,325.16,434.42,487.61630000000076,0
396882,000000396882.jpg,train,car,422.6,413.11,431.33,422.65,70.04464999999965,0
396882,000000396882.jpg,train,car,459.81,409.34,480.0,445.48,566.1454499999999,0
396882,000000396882.jpg,train,car,440.27,405.48,446.57,416.61,56.734649999999846,0
560723,000000560723.jpg,train,person,164.93,452.91,185.96,472.19,105.65240000000009,0
560723,000000560723.jpg,train,car,223.75,488.71,480.0,639.58,22159.2481,0
560723,000000560723.jpg,train,car,210.25,464.61,277.28,490.77,1317.7589499999995,0
560723,000000560723.jpg,train,car,0.11,466.32,109.94,504.09,2769.3901000000005,0
560723,000000560723.jpg,train,car,285.39,457.27,314.8,474.69,300.33725000000044,0
560723,000000560723.jpg,train,person,266.02,455.4,273.42,469.77,71.53390000000005,0
560723,000000560723.jpg,train,person,283.83,452.07,291.03,460.14,38.24749999999992,0
560723,000000560723.jpg,train,person,245.04,452.69,252.0,464.42,64.78884999999995,0
560723,000000560723.jpg,train,car,121.19,464.53,211.16,496.2,1890.9428999999996,0
560723,000000560723.jpg,train,car,463.55,473.8,480.0,540.27,763.6721500000002,0
560723,000000560723.jpg,train,car,402.37,459.3,446.03,483.73,802.7755999999995,0
560723,000000560723.jpg,train,car,272.9,455.63,290.04,478.0,229.3492500000004,0
560723,000000560723.jpg,train,car,309.63,459.2,335.96,475.49,368.4049000000005,0
560723,000000560723.jpg,train,truck,401.67,459.24,445.63,482.17,839.5679000000007,0
560723,000000560723.jpg,train,truck,362.11,457.99,374.15,476.39,193.1663999999997,0
200274,000000200274.jpg,train,car,468.05,307.91,526.28,329.65,915.4139999999996,0
200274,000000200274.jpg,train,truck,574.94,46.22,640.0,425.01,13161.844999999998,0
200274,000000200274.jpg,train,truck,86.53,285.45,303.14,334.95,7504.342449999999,0
85589,000000085589.jpg,train,car,444.3,181.83,480.49,207.34,699.0323,0
85589,000000085589.jpg,train,car,412.51,178.81,432.25,193.16,200.96149999999994,0
85589,000000085589.jpg,train,car,404.88,175.5,417.95,189.49,122.28594999999991,0
85589,000000085589.jpg,train,car,391.15,168.48,420.28,180.38,196.84720000000038,0
85589,000000085589.jpg,train,person,20.06,114.61,275.06,424.04,39346.72829999999,0
85589,000000085589.jpg,train,car,428.65,177.45,454.79,201.89,417.17135000000036,0
478805,000000478805.jpg,train,car,395.83,286.5,480.0,363.95,5482.968900000001,0
478805,000000478805.jpg,train,person,168.63,329.82,226.77,433.22,3543.7184000000016,0
478805,000000478805.jpg,train,person,205.06,258.6,253.57,406.62,2764.3179499999997,0
478805,000000478805.jpg,train,truck,344.92,255.26,412.74,342.62,3933.7205000000004,0
478805,000000478805.jpg,train,person,114.8,294.58,127.46,344.77,262.55260000000027,0
478805,000000478805.jpg,train,person,262.08,291.76,276.7,309.66,167.05524999999983,0
478805,000000478805.jpg,train,car,466.27,293.13,480.0,301.58,88.77754999999992,0
478805,000000478805.jpg,train,person,120.49,297.94,136.13,346.48,456.80834999999996,0
478805,000000478805.jpg,train,person,131.41,292.83,143.31,329.59,230.6465,0
216665,000000216665.jpg,train,car,364.06,1.9,640.0,439.64,98065.21165,0
265818,000000265818.jpg,train,car,584.63,191.13,604.26,213.5,338.5400000000004,0
